marca_temporal;identidad_de_genero;edad;maximo_nivel_de_formacion;que_carrera_de_grado_estudiaste;en_que_tipo_de_universidad_estudiaste_tu_carrera_de_grado;pais_en_el_que_trabajas;provincia_donde_trabajas;trabajo;rubro_de_la_empresa;cuantos_empleados_tiene_la_empresa;origen_del_capital;cuantas_personas_integran_el_area_de_rrhh;en_que_puesto_trabajas;tipo_de_contratacion;como_es_tu_jornada_laboral;cual_es_tu_funcion_principal_en_rrhh;cuantas_personas_tenes_a_cargo_pone_0_si_no_tenes_gente_a_cargo;hace_cuantos_anos_trabajas_en_la_empresa_donde_estas_0_para_menos_de_un_ano;hace_cuantos_anos_estas_en_tu_puesto_actual_0_para_menos_de_un_ano;cuantos_anos_de_experiencia_tenes_en_rrhh;cual_es_tu_remuneracion_bruta_mensual_en_tu_moneda_local_antes_de_impuestos_y_deducciones;que_beneficios_tenes;recibis_bonos;frecuencia_del_bono;tuviste_ajustes_por_inflacion_en_2022;cual_fue_el_porcentaje_de_aumento_acumulado_que_tuviste_en_2022;mes_del_ultimo_ajuste;trabajas_en_proyectos_independientes_ademas_de_tu_empleo;queres_contestar_mas_preguntas_30;van_a_ver_los_partidos_de_la_copa_del_mundo_de_futbol_en_la_oficina;se_permite_bloquear_la_agenda_durante_los_partidos_de_tu_seleccion_en_el_mundial;te_exigieron_saber_un_idioma_extranjero_ingles_portugues_etc_para_entrar_a_trabajar_en_tu_empresa;que_porcentaje_del_tiempo_usas_el_idioma_extranjero_en_tu_puesto_actual;que_tan_satisfecho_estas_con_tu_empresa;estas_buscando_trabajo;que_tan_de_acuerdo_estas_con_la_siguiente_frase_tengo_un_plan_de_desarrollo_claro_dentro_de_la_organizacion;cual_es_la_anecdota_mas_graciosa_o_bizarra_que_te_haya_sucedido_trabajando_en_rrhh;en_tu_empresa_sentis_que_rrhh_tiene_un_rol_importante_dentro_de_la_toma_de_decisiones_de_la_empresa;recursos_humanos_deberia_tener_un_colegio_profesional_como_abogacia_por_ejemplo;fundamenta_tu_respuesta_a_la_pregunta_anterior;participas_en_alguna_comunidad_de_rrhh;en_cuales;cual_es_la_tarea_que_mas_odias_trabajando_en_rrhh_actual_o_pasada;queres_contestar_mas_preguntas_45;te_identificas_como_lgbtiq_lesbiana_gay_bisexual_transexual_otra_minoria_sexual;tenes_alguna_discapacidad;en_tu_empresa_puedes_ser_como_realmente_eres_por_ej_expresar_abiertamente_tu_personalidad_tu_identidad_de_genero_orientacion_sexual_etc;que_porcentaje_aproximado_del_management_de_tu_empresa_son_mujeres_entiendase_posiciones_de_jefatura_de_gerencia_o_de_direccion;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_mayores_de_50_anos;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_con_discapacidad;es_importante_incorporar_el_lenguaje_inclusivo_en_la_organizacion;en_tu_organizacion_existe_una_linea_segura_o_politicas_definidas_para_actuar_frente_a_situaciones_de_acoso_o_discriminacion;sufriste_alguna_situacion_de_acoso_abuso_o_de_discriminacion_en_algun_trabajo;sentis_que_tu_entorno_laboral_es_machista
2022-10-19T18:00:41Z;Mujer cis;41 - 45;Maestría o superior en curso;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;2;;10;21;266000;Medicina prepaga / Plan de salud, Frutas y snacks, Home office, Idiomas;No recibo bono;No recibo bono;2 ajustes;;Junio;Si, en emprendimiento no relacionado con RRHH;Si;No;No me interesa;Si;0;5;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Solo deberian realizar entrevistas, evaluaciones, etc. quienes tienen matriculas. Al trabajar con personas, se requiere normas eticas, y eso lo regula un colegio de profesionales, ademas, al ser un trabajo que muchas veces se realiza en forma independiente, sirve para realizar aportes a una caja de jubilación.;No;;Archivar;Si;Prefiero no responder;No tengo ninguna discapacidad;Prefiero no responder;0.1;Si;No;En desacuerdo;No;Si;Si, es muy machista
2022-10-19T18:33:03Z;Hombre cis;25 - 30;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;1;8;230000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Idiomas;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;Si;0.1;4;No,  pero escucho ofertas;4;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.2;No;No;En desacuerdo;Si;No;Si, es muy machista
2022-10-19T21:42:57Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Servicios profesionales;101 - 250;Nacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;;3;6;5500000;Tarjeta de descuento, Horarios flexibles, Licencias extendidas, Equipamiento ergonómico de teletrabajo, Home office, Capacitaciones, reembolsos en concepto de combustibles/ traslados, reconocimiento;Un sueldo;Anual;1 solo;;Mayo;No;Si;No;No me interesa;No;0.1;4;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.9;No se;Si;Totalmente de acuerdo;Si;No;No es un entorno machista
2022-10-19T21:58:39Z;Mujer cis;46 - 50;Diplomado de posgrado completo;Administración de Empresas;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;51 - 100;Multinacional;;Director;Indeterminado;Full time;Generalista;3;;2;25;1650000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Combustible, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Gimnasio, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Tres sueldos o más;Anual;3 o más ajustes;;Noviembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T22:13:31Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Otros;101 - 250;Nacional;;Coordinadora;Indeterminado;Full time;Gestión de expatriados;0;;0;5;8000000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Abono de internet, Comedor / Almuerzos, Home office, Idiomas, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;No tuve ajustes;;NA;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-19T22:39:42Z;Mujer cis;25 - 30;Universitario en curso;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;;0;3;5000000;No tengo beneficios adicionales;No recibo bono;No recibo bono;No tuve ajustes;;Abril;Si, en proyectos ad honorem;Si;No;No está permitido;No;0.1;4;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Sentido de pertenencia, compartir datos, experiencias, anular profesionales por mala Praxis;No;;Archivar;Si;Si;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;No;No;Totalmente de acuerdo;No;No;Si pero no es tanto
2022-10-19T23:09:58Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;501 - 1.000;Multinacional;;Gerente;Indeterminado;Full time;Generalista;19;;2;15;650000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Combustible, Equipamiento ergonómico de teletrabajo, Home office, Idiomas;Dos sueldos;Mensual;3 o más ajustes;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-20T06:11:52Z;Hombre cis;25 - 30;Universitario en curso;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Servicios financieros seguros;1.001 - 2.500;Nacional;;Administrativo;Indeterminado;Full time;Reclutamiento y selección;0;;1;5;4300000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Equipamiento ergonómico de teletrabajo, Idiomas, Posgrados, Préstamos;Menos de un sueldo;Anual;No tuve ajustes;;NA;Si, en proyectos ad honorem;Si;No;No me interesa;No;0.1;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;Si;Es multidisciplinar, no es solo Psicológía Laboral, no es solo Administracion, no es solo Derecho. Es todo eso y más. Por esa razón es importante, debe haber una disciplina que integre todas estas carreras enfocada a la gestión del talento y el desarrollo organizacional.;Si;;Armar presentaciones en PowerPoint;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.4;Si;No;De acuerdo;No;No;Si pero no es tanto
2022-10-20T07:12:10Z;Hombre cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;España;NA;Relación de Dependencia;Servicios de consultoría;10.001 o más;Multinacional;;Analista;Plazo Fijo;Full time;HRIS / Administración de sistemas de RH;0;;0;3;2300;Medicina prepaga / Plan de salud, Horarios flexibles, Home office, Reintegro en electricidad;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;1;4;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;Si;Si;Ni de acuerdo ni en desacuerdo;Si;No;No es un entorno machista
2022-10-20T08:52:43Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;;0;10;280000;Medicina prepaga / Plan de salud, Abono de celular, Comedor / Almuerzos, Frutas y snacks, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Agosto;No;Si;Sí;No me interesa;No;0;4;No estoy buscando cambiar;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Creo que se deberia crear para cumplir la funcion que cumplen dichos colegios, para regular los sueldos, honorarios, realizar capacitaciones, asesoramiento, etc.;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;Si;No;Ni de acuerdo ni en desacuerdo;No;Si;Si, es muy machista
2022-10-20T09:43:58Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Generalista;1;;0;13;280000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Equipamiento ergonómico de teletrabajo, Home office;No recibo bono;No recibo bono;3 o más ajustes;;Agosto;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;No sabría decirte;No;0;5;No estoy buscando cambiar;1;;Si, tiene un rol importante real;No;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0;No;No;Ni de acuerdo ni en desacuerdo;No se;No;Si pero no es tanto
2022-10-20T12:04:57Z;Hombre cis;46 - 50;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Chubut;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;1;;3;13;570;Medicina prepaga / Plan de salud, Abono de celular, Frutas y snacks, Gimnasio, Préstamos;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;Sí;No me interesa;No;0;4;No,  pero escucho ofertas;1;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.3;No;No;Totalmente en desacuerdo;No;Si;Si pero no es tanto
2022-10-20T12:42:52Z;Mujer cis;25 - 30;Maestría o superior en curso;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Comercio;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;1;4;4260000;Posgrados, Reintegro 250.000;No recibo bono;No recibo bono;1 solo;;Agosto;No;Si;No;No está permitido;No;0;3;No,  pero escucho ofertas;3;;No tiene un rol importante en la toma de decisiones;Si;De manera a regular las prácticas del área.;Si;;Organizar eventos extras para el Directorio;Si;No;No tengo ninguna discapacidad;En desacuerdo;0.6;No;No;Totalmente de acuerdo;Si;"Lo máximo fue ""sos lesbiana porque no te maquillas""";Si pero no es tanto
2022-10-20T13:29:16Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Industria metalúrgica, metalmecánica;101 - 250;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;;2;3;196037;Comedor / Almuerzos, Gimnasio, Idiomas, Préstamos;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;Si, en proyectos ad honorem;Si;Sí;Sí, formalmente está avalado por la empresa;No;0.3;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.1;No;No;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-20T14:27:06Z;Mujer cis;31 - 35;Maestría o superior completa;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Otros;1.001 - 2.500;Nacional;;Gerente;Indeterminado;Full time;Reclutamiento y selección;6;;0;13;12500000;Abono de celular, Combustible, Comedor / Almuerzos;No recibo bono;No recibo bono;No tuve ajustes;;Julio;No;Si;No;No me interesa;No;0;2;Sí, activamente;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-20T14:35:40Z;Mujer cis;25 - 30;Maestría o superior completa;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Comercio;501 - 1.000;Nacional;;Gerente;Indeterminado;Full time;Reclutamiento y selección;2;;0;7;9000000;Tarjeta de descuento, Frutas y snacks;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-20T15:53:01Z;Mujer cis;36 - 40;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;251 - 500;Nacional;;Analista de People Operations;Indeterminado;Full time;Administración de personal;0;;0;15;240000;Medicina prepaga / Plan de salud, Horarios flexibles, Licencias extendidas, Abono de internet, Frutas y snacks, Home office, Préstamos;Un sueldo;Semestral;1 solo;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-20T16:00:55Z;Hombre cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;251 - 500;Nacional;;Director;Indeterminado;Full time;CPO;3;;1;10;360000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Frutas y snacks, Home office, Idiomas, Préstamos;Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Julio;No;Si;Sí;No me interesa;No;0;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;.;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-20T16:19:36Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Minería;101 - 250;Multinacional;;HRBP;Indeterminado;Full time;Capacitación y desarrollo;0;;0;15;360000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Combustible, Comedor / Almuerzos, Home office, Idiomas, Posgrados;Dos sueldos;Anual;3 o más ajustes;;Septiembre;No;Si;Trabajo full remoto;No me interesa;Si;0.5;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.2;No;No se;Totalmente en desacuerdo;No;Si;Si, es muy machista
2022-10-20T22:52:56Z;Hombre cis;46 - 50;Diplomado de posgrado abandonado;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Mix de varias: capacitacion / compensacion / rrll / adm;3;;3;25;400000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office;Un sueldo;Anual;3 o más ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;No lo hemos hablado aun.;No;NA;4;No estoy buscando cambiar;2;;Si, tiene un rol importante real;No;Menos burocracia para una profesión q no tiene restricciones academicas para desempeñarla;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.2;No;No;Totalmente en desacuerdo;No;No;No es un entorno machista
2022-10-21T11:43:37Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;51 - 100;Multinacional;;HRBP;Indeterminado;Full time;Reclutamiento y selección;0;;2;4;400000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, programa para nomades digitales, horas libres por mes, bono profit sharing, etc.;Menos de un sueldo;Semestral;3 o más ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.3;5;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No se;NA;Si;;que la gente renuncie;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;No;No;Totalmente de acuerdo;Si;No;No es un entorno machista
2022-10-21T11:48:43Z;Mujer cis;41 - 45;Diplomado de posgrado completo;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;1 - 50;Nacional;;Gerente;Indeterminado;Full time;Reclutamiento y selección;5;;2;15;620000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Combustible, Home office, Idiomas;Variable en función de los resultados de compañía;Anual;1 solo;;Agosto;No;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;No;0.3;4;No estoy buscando cambiar;4;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Armar presentaciones en PowerPoint;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-21T12:39:49Z;Mujer cis;31 - 35;Diplomado de posgrado completo;Administración de Empresas;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Bancos, banca online;5.001 - 10.000;Nacional;;Responsable;Indeterminado;Full time;Diseño organizacional;2;;1;10;450000;Medicina prepaga / Plan de salud, Horarios flexibles, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Guadería, Gimnasio, Home office, Idiomas, Posgrados, Préstamos;Dos sueldos;Anual;3 o más ajustes;;Septiembre;No;Si;Trabajo full remoto;no hay un lineamiento establecido, si cumplis objetivos no es una prohibición;No;0.2;5;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;No tendriamos como certificar criterios de personas sobre naturalezas de compañias tan diferentes. Algo desde la mirada de sustentabilidad por diversidad, inclusion, genero, pero no en general de HR;Si;;decir que nos importan las personas y hacer lo contrario;Si;No;No tengo ninguna discapacidad;Prefiero no responder;0.1;No se;Si;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-21T13:50:23Z;Mujer cis;25 - 30;Universitario completo;Psicología;Universidad Pública;Paraguay;NA;Relación de Dependencia;Otros;501 - 1.000;Nacional;;Responsable;Indeterminado;Full time;Reclutamiento y selección;2;;5;7;4000000;Horarios flexibles, Abono de celular, Abono de internet, Guadería;No recibo bono;No recibo bono;No tuve ajustes;;NA;No;Si;No;No está permitido;No;0;3;Sí, activamente;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;Se podría trabajar con asesores legales externos de igual manera, solo que hay empresas que no quieren pagar aparte;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.9;Si;Si;Totalmente de acuerdo;Si;No;No es un entorno machista
2022-10-21T15:31:21Z;Hombre cis;25 - 30;Universitario en curso;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Construcción;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;;2;9;157300;Medicina prepaga / Plan de salud;Menos de un sueldo;Anual;3 o más ajustes;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Es necesario profesionalizar mas y mas el sector.;Si;;Archivar;Si;Si;No tengo ninguna discapacidad;En desacuerdo;0.3;Si;No;De acuerdo;No;No;Si pero no es tanto
2022-10-22T07:27:00Z;Mujer cis;36 - 40;Universitario completo;Abogacía;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Alimentación, bebidas;101 - 250;Multinacional;;Responsable;Indeterminado;Full time;Generalista;2;;8;10;230000;Medicina prepaga / Plan de salud, Home office, Idiomas, Seguro de vida (adicionales a los de ley);No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0.1;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Soy abogada;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.5;Si;No;En desacuerdo;Si;No;Si, es muy machista
2022-10-22T10:38:14Z;Hombre cis;36 - 40;Maestría o superior en curso;RRHH / RRLL / RRTT;Universidad Privada;Bolivia;NA;Relación de Dependencia;Otros;101 - 250;Nacional;;Gerente;Indeterminado;Full time;Diseño organizacional;3;;0;10;25000;Tarjeta de descuento, Horarios flexibles, Comedor / Almuerzos, Gimnasio, Posgrados, Reintegros en capacitación;Dos sueldos;Anual;No tuve ajustes;;Enero;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;No;NA;Si;;Trámites presenciales en organismos públicos;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-22T13:37:47Z;Hombre cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Comercio;1.001 - 2.500;Nacional;;Analista;Indeterminado;Full time;Relaciones laborales;0;;1;4;205;Frutas y snacks;No recibo bono;No recibo bono;1 solo;;Octubre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;En desacuerdo;0.4;No;Si;Totalmente en desacuerdo;No;No;Si pero no es tanto
2022-10-22T22:27:36Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Neuquén;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;5.001 - 10.000;Nacional;;HRBP;Plazo Fijo;Full time;Personas y cultura;0;;3;5;410000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Combustible, Frutas y snacks, Guadería, Gimnasio, Home office;No recibo bono;No recibo bono;No tuve ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;NA;NA;No;NA;4;NA;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;NA;Si;No se;En desacuerdo;Si;Si;Si, es muy machista
2022-10-23T13:31:11Z;Mujer cis;41 - 45;Universitario abandonado;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;251 - 500;Multinacional;;Gerente;Indeterminado;Full time;Generalista;0;;1;20;760000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Home office, Idiomas;No recibo bono;No recibo bono;No tuve ajustes;;Agosto;No;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.9;3;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.1;Si;No;De acuerdo;Si;No;No es un entorno machista
2022-10-24T11:01:06Z;Mujer cis;18 - 25;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Bancos, banca online;5.001 - 10.000;Multinacional;;Analista;Indeterminado;Full time;Compensaciones y beneficios;0;;0;5;399000;Medicina prepaga / Plan de salud, Abono de internet, Combustible, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Guadería, Gimnasio, Préstamos, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Noviembre;No;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0.1;4;No,  pero escucho ofertas;2;;No tiene un rol importante en la toma de decisiones;No se;NA;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.3;Si;Si;Totalmente de acuerdo;No se;No;Si, es muy machista
2022-10-24T14:50:02Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Medios de comunicación, cultura, gráficos;251 - 500;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;;0;5;220000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Gimnasio, Home office, Préstamos;Un sueldo;Anual;No tuve ajustes;;NA;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
